Autor;Título;Archivo;Volumen;Seccion;URL;Ano
Juan Manuel Martín Arias|Lorenzo Gallego Borghini;Luis López-Ballesteros, primer traductor de las obras completas de Freud al castellano;n34-tribuna-ariasborghini.pdf;34;Tribuna;https://www.tremedica.org/wp-content/uploads/n34-tribuna-ariasborghini.pdf;2011
Juan Valentín Fernández de la Gala;Nuestro ilustrador: Fernando Sánchez Torres. Cuando Macondo se llamaba Ítaca;n34-ilustrador-delagala.pdf;34;Nuestr@ ilustrador@;https://www.tremedica.org/wp-content/uploads/n34-ilustrador-delagala.pdf;2011
Leandro Wolfson;Ver cómo se traduce a Freud: una experiencia histórica;n34-tribuna-wolfson.pdf;34;Tribuna;https://www.tremedica.org/wp-content/uploads/n34-tribuna-wolfson.pdf;2011
Luis Montiel;Sobre mí mismo. La experiencia alemana;n34-semblanzas-montiel.pdf;34;Semblanzas;https://www.tremedica.org/wp-content/uploads/n34-semblanzas-montiel.pdf;2011
Luiz Alberto Hanns;Novas pesquisas de tradução e a atualidade científica de Freud (<em>disponible también en español</em>);n34-tribuna-hanns_POR.pdf;34;Tribuna;https://www.tremedica.org/wp-content/uploads/n34-tribuna-hanns_POR.pdf;2011
Luiz Alberto Hanns;Las nuevas investigaciones traductológicas y la actualidad científica de Freud (<em>disponible también en portugués</em>);n34-tribuna-hanns_ESP.pdf;34;Tribuna;https://www.tremedica.org/wp-content/uploads/n34-tribuna-hanns_ESP.pdf;2011
M. Tanagua Barceló Martínez|María José Varela Salinas;Enseñanza-aprendizaje de la traducción biosanitaria (alemán-español): una propuesta didáctica;n34-tribuna-tanaguavarela.pdf;34;Tribuna;https://www.tremedica.org/wp-content/uploads/n34-tribuna-tanaguavarela.pdf;2011
M.ª Blanca Mayor Serrano;Excelente guía didáctica de traducción directa alemán-español;n34-resenas-serrano.pdf;34;Reseñas;https://www.tremedica.org/wp-content/uploads/n34-resenas-serrano.pdf;2011
M.ª Blanca Mayor Serrano|Carmen Quijada Diez|Miguel Turrión;¿Y por qué el alemán, a estas alturas?;n34-editorial.pdf;34;Editorial;https://www.tremedica.org/wp-content/uploads/n34-editorial.pdf;2011
M.º Teresa Fuentes Morán;Nuestros diccionarios bilingües generales español-alemán;n34-tribuna-fuentesmoran.pdf;34;Tribuna;https://www.tremedica.org/wp-content/uploads/n34-tribuna-fuentesmoran.pdf;2011
María Barbero;También la sexología se puede aprender. <em>Diccionario Pschyrembel<sup>®</sup> de sexualidad</em>;n34-resenas-barbero.pdf;34;Reseñas;https://www.tremedica.org/wp-content/uploads/n34-resenas-barbero.pdf;2011
María Barbero;Regreso a las aulas: un traductor en un simposio universitario;n34-congresos-barbero.pdf;34;Congresos y actividades;https://www.tremedica.org/wp-content/uploads/n34-congresos-barbero.pdf;2011
María Barbero;Ein Gespräch mit Christoph Zink (<em>disponible también en español</em>);n34-semblanzas-barbero.pdf;34;Semblanzas;https://www.tremedica.org/wp-content/uploads/n34-semblanzas-barbero.pdf;2011
María Barbero;Entrevista a Christoph Zink (<em>disponible también en alemán</em>);n34-semblanzas-barbero_ESP.pdf;34;Semblanzas;https://www.tremedica.org/wp-content/uploads/n34-semblanzas-barbero_ESP.pdf;2011
Mark Twain;Drat this German tongue, I never shall be able to learn it;n34-cartas2.pdf;34;Cartas a Panace@;https://www.tremedica.org/wp-content/uploads/n34-cartas2.pdf;2011
Martinus Luther;A mis colegas traductores;n34-cartas.pdf;34;Cartas a Panace@;https://www.tremedica.org/wp-content/uploads/n34-cartas.pdf;2011
Miguel Turrión;<em>Teach yourself instant German<em> con el famoso método <em>Merry Christmas allerseits<em> de Udo Jürgens;n34-tradyterm-turrion.pdf;34;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n34-tradyterm-turrion.pdf;2011
Miguel Turrión;Sorpresas en un rinconcito del mundo germánico;n34-tribuna-turrion.pdf;34;Tribuna;https://www.tremedica.org/wp-content/uploads/n34-tribuna-turrion.pdf;2011
Miguel Turrión;Entre bastidores: <em>Autorcete y Cortadillo</em>;n34-lapiz-turrion.pdf;34;El lápiz de Esculapio;https://www.tremedica.org/wp-content/uploads/n34-lapiz-turrion.pdf;2011
Miguel Turrión;Juegos de palabras: dar en el clavo;n34-resenas-turrion.pdf;34;Reseñas;https://www.tremedica.org/wp-content/uploads/n34-resenas-turrion.pdf;2011
Miguel Turrión;Varios manuales de terminología médica en alemán;n34-resenas-turrion1.pdf;34;Reseñas;https://www.tremedica.org/wp-content/uploads/n34-resenas-turrion1.pdf;2011
Mónica Parcet;El sistema sanitario en Alemania;n34-tribuna-parcet.pdf;34;Tribuna;https://www.tremedica.org/wp-content/uploads/n34-tribuna-parcet.pdf;2011
Nicole Keller;Übersetzen medizinischer Fachtexte am Beispiel des Sprachenpaars Englisch-Deutsch (<em>disponible también en español</em>);n34-tradyterm-keller.pdf;34;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n34-tradyterm-keller.pdf;2011
Nicole Keller;La traducción de textos médicos especializados, ilustrada mediante el par de idiomas inglés-alemán (<em>disponible también en alemán</em>);n34-tradyterm-keller_ESP.pdf;34;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n34-tradyterm-keller_ESP.pdf;2011
Ortrun Riha;Die Alltagssprache der Medizin: Besonderheiten und mögliche Missverständnisse im Deutschen (<em>disponible también en español</em>);n34-tradyterm-riha.pdf;34;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n34-tradyterm-riha.pdf;2011
Ortrun Riha;Particularidades del alemán médico cotidiano y posibles malentendidos (<em>disponible también en alemán</em>);n34-tradyterm-riha_ESP.pdf;34;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n34-tradyterm-riha_ESP.pdf;2011
Redacción de Panace@;Agenda;n34-agenda.pdf;34;Congresos y actividades;https://www.tremedica.org/wp-content/uploads/n34-agenda.pdf;2011
Sara Elena Hassan;De la traducción de Freud al español y otras reflexiones;n34-tribuna-hassan.pdf;34;Tribuna;https://www.tremedica.org/wp-content/uploads/n34-tribuna-hassan.pdf;2011
Susanne Eichler;Wolfgang Eichler, farmacéutico alemán jubilado, entrevistado por su hija;n34-semblanzas-eichler.pdf;34;Semblanzas;https://www.tremedica.org/wp-content/uploads/n34-semblanzas-eichler.pdf;2011
Vicente F. Donnoli|María Gabriela Ortiz|Mariela Pampaluna;Sobre la traducción de Die Verrücktheit (Paranoia) de Emil Kraepelin;n34-tribuna-donnoliortizpampaluna.pdf;34;Tribuna;https://www.tremedica.org/wp-content/uploads/n34-tribuna-donnoliortizpampaluna.pdf;2011
Wolfgang Haße|Sigurd Peters|Klaus H. Fey;Diktierte „Lingua franca“ versus europäische Wissenschaftssprachen in der Medizin. Ein Plädoyer für die Mehrsprachigkeit (<em>disponible también en español</em>);n34-tribuna-habepetersfey.pdf;34;Tribuna;https://www.tremedica.org/wp-content/uploads/n34-tribuna-habepetersfey.pdf;2011
Wolfgang Haße|Sigurd Peters|Klaus H. Fey;<em>¿Lingua franca</em> impuesta o lenguas europeas de la ciencia en Medicina? La opción del multilingüismo (<em>disponible también en alemán</em>);n34-tribuna-habepetersfey_ESP.pdf;34;Tribuna;https://www.tremedica.org/wp-content/uploads/n34-tribuna-habepetersfey_ESP.pdf;2011
Alba Marco de la Mano;La lengua de la ciencia: estado actual y perspectivas de investigación;n35-congresos-Marco.pdf;35;Congresos y actividades;https://www.tremedica.org/wp-content/uploads/n35-congresos-Marco.pdf;2012
Carmen Quijada Diez;Quién lo usó por vez primera, y segunda, y tercera…;n35-cartas-QuijadaDiez.pdf;35;Cartas a Panace@;https://www.tremedica.org/wp-content/uploads/n35-cartas-QuijadaDiez.pdf;2012
César Vallejo;Daniel Sueiras;n35-ilustrador-delagala.pdf;35;Nuestr@ ilustrador@;https://www.tremedica.org/wp-content/uploads/n35-ilustrador-delagala.pdf;2012
Elisabet Serés|Dolores Jaraquemada|Fèlix Bosch;¿Para cuando la versión española del libro <em>Els misteris del sistema immunitari</em>?;n35-cartas-Seres_et-al.pdf;35;Cartas a Panace@;https://www.tremedica.org/wp-content/uploads/n35-cartas-Seres_et-al.pdf;2012
Fernando A. Navarro;Minidiccionario crítico de dudas (II etapa, 7.ª entrega);n35-tradyterm-Navarro.pdf;35;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n35-tradyterm-Navarro.pdf;2012
Fernando Campos Leza;La versión electrónica del <em>Diccionario de términos médicos</em>;n35-resenas-CamposLeza.pdf;35;Reseñas;https://www.tremedica.org/wp-content/uploads/n35-resenas-CamposLeza.pdf;2012
Francisco Cortés Gabaudan;Calcos del griego documentados en latín medieval gracias a su paso por el árabe. La metáfora del pelo: <em>capilar</em>;n35-entremeses-gabaudan.pdf;35;Entremeses;https://www.tremedica.org/wp-content/uploads/n35-entremeses-gabaudan.pdf;2012
Francisco Cortés Gabaudan;Calcos del griego documentados en latín medieval gracias a su paso por el árabe. La metáfora de la red: <em>retina</em>;n35-entremeses-gabaudan2.pdf;35;Entremeses;https://www.tremedica.org/wp-content/uploads/n35-entremeses-gabaudan2.pdf;2012
Joaquín Valls Arnau;Viaje nocturno;n35-lapiz-VallsArnau.pdf;35;El lápiz de Esculapio;https://www.tremedica.org/wp-content/uploads/n35-lapiz-VallsArnau.pdf;2012
José Antonio de la Riva Fort;Una triada de reseñas en torno al <em>Diccionario de términos médicos</em>;n35-resenas-RivaFort.pdf;35;Reseñas;https://www.tremedica.org/wp-content/uploads/n35-resenas-RivaFort.pdf;2012
José Antonio de la Riva Fort;El reverso tenebroso de la Academia;n35-resenas-RivaFort2.pdf;35;Reseñas;https://www.tremedica.org/wp-content/uploads/n35-resenas-RivaFort2.pdf;2012
Josefa Gómez de Enterría;La importancia de la traducción de obras de medicina en el siglo XVIII;n35-editorial.pdf;35;Editorial;https://www.tremedica.org/wp-content/uploads/n35-editorial.pdf;2012
Juan Antonio Puerto Sebastián;<em>Diccionario de Términos Médicos</em> de la Real Academia Nacional de Medicina: más que un diccionario terminológico;n35-resenas-PuertoSebastian.pdf;35;Reseñas;https://www.tremedica.org/wp-content/uploads/n35-resenas-PuertoSebastian.pdf;2012
Juan Manuel Martín Arias;Revisión de los términos del léxico psiquiátrico de la vigésima segunda edición del diccionario de la Real Academia Española y propuesta de nuevos lemas (segunda entrega: <em>D-G</em>);n35-tradyterm-MartinArias.pdf;35;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n35-tradyterm-MartinArias.pdf;2012
Juan Manuel Martín Arias;<em>Addenda et corrigenda</em> de la primera entrega (letras de la A a la C) de la «Revisión de los términos del léxico psiquiátrico…»;n35-tradyterm-MartinArias2.pdf;35;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n35-tradyterm-MartinArias2.pdf;2012
Juan Manuel Martín Arias;Tres cosas que no se pueden hacer con un medicamento;n35-entremeses-MartinArias.pdf;35;Entremeses;https://www.tremedica.org/wp-content/uploads/n35-entremeses-MartinArias.pdf;2012
Juan Valentín Fernández de la Gala;Nuestro ilustrador: Daniel Sueiras;n35-ilustrador-delagala.pdf;35;Nuestr@ ilustrador@;https://www.tremedica.org/wp-content/uploads/n35-ilustrador-delagala.pdf;2012
M.ª Blanca Mayor Serrano;El lenguaje del cómic a disposición de la divulgación médico-sanitaria: <em>Alzheimer. ¿Qué tiene el abuelo?</em>;n35-resenas_MayorSerrano.pdf;35;Reseñas;https://www.tremedica.org/wp-content/uploads/n35-resenas_MayorSerrano.pdf;2012
María Barbero;Reseña biográfica de C. Zink;n35-cartas-Barbero.pdf;35;Cartas a Panace@;https://www.tremedica.org/wp-content/uploads/n35-cartas-Barbero.pdf;2012
Nereida Congost Maestre;Aspectos socioculturales en la traducción del inglés al español de cuestionarios de salud estadounidenses;n35-tribuna-CongostMaestre.pdf;35;Tribuna;https://www.tremedica.org/wp-content/uploads/n35-tribuna-CongostMaestre.pdf;2012
Nereida Congost Maestre;Aspectos formales y visuales en los cuestionarios de salud y calidad de vida;n35-tribuna-CongostMaestre2.pdf;35;Tribuna;https://www.tremedica.org/wp-content/uploads/n35-tribuna-CongostMaestre2.pdf;2012
Nora Torres;En caída libre;n35-lapiz-Torres.pdf;35;El lápiz de Esculapio;https://www.tremedica.org/wp-content/uploads/n35-lapiz-Torres.pdf;2012
Redacción de Panace@;Agenda;n35-agenda.pdf;35;Congresos y actividades;https://www.tremedica.org/wp-content/uploads/n35-agenda.pdf;2012
Redacción de Panace@;Aclaraciones y rectificaciones a propósito del monográfico de <em>Panace@ El alemán en la traducción y comunicación médico-sanitaria</em>;n35-entremeses-redaccion.pdf;35;Entremeses;https://www.tremedica.org/wp-content/uploads/n35-entremeses-redaccion.pdf;2012
Rosa Estopà Bagot;El <em>Diccionario de términos médicos</em> (RANM, 2012), obra de referencia capital para la lexicografía médica en español;n35-resenas-Estopa.pdf;35;Reseñas;https://www.tremedica.org/wp-content/uploads/n35-resenas-Estopa.pdf;2012
Steve Vitek;Translator’s Dementia (TD) – What It Is and How To Recognize the Signs;n35-entremeses-Vitek.pdf;35;Entremeses;https://www.tremedica.org/wp-content/uploads/n35-entremeses-Vitek.pdf;2012
Tamara Varela Vila|Elena Sánchez Trigo|Valentina Marta Rodríguez;Vocabulario inglés-español de productos de apoyo utilizados en terapia ocupacional para personas con enfermedades neuromusculares;n35-tradyterm-Vila_et-al.pdf;35;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n35-tradyterm-Vila_et-al.pdf;2012
Tomás Pérez Pazos;Redundancias pertinentes la salud del gallego en la salud/<em>Redundancias pertinentes: a saúde do galego na saúde</em>;n35-resenas-PerezPazos.pdf;35;Reseñas;https://www.tremedica.org/wp-content/uploads/n35-resenas-PerezPazos.pdf;2012
Tomás Pérez Pazos;<em>Todo o que se precisa de saber para escrever a ciência em galego</em>;n35-resenas-PerezPazos2.pdf;35;Reseñas;https://www.tremedica.org/wp-content/uploads/n35-resenas-PerezPazos2.pdf;2012
Alicia Martorell;El acervo comunitario como fuente terminológica: búsquedas en EUR-Lex;n36-tribuna_AMartorell.pdf;36;Tribuna;https://www.tremedica.org/wp-content/uploads/n36-tribuna_AMartorell.pdf;2012
Álvaro Villegas;Recensión del <em>Manual de traducción inglés-español de protocolos de ensayos clínicos</em>;n36-plumero_AVillegas.pdf;36;Reseñas;https://www.tremedica.org/wp-content/uploads/n36-plumero_AVillegas.pdf;2012
Anabel Borja Albi;Aproximación traductológica a los textos médico-jurídicos;n36-tradyterm_ABorjaAlbi.pdf;36;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n36-tradyterm_ABorjaAlbi.pdf;2012
Anabel Borja Albi|Lorenzo Gallego Borghini;Los géneros médico-jurídicos. Textos híbridos en la confluencia de dos grandes disciplinas;n36-editorial.pdf;36;Editorial;https://www.tremedica.org/wp-content/uploads/n36-editorial.pdf;2012
Anna Romero;El resumen de las características del producto (RCP) de medicamentos veterinarios: similitudes y diferencias con su homólogo en sanidad humana;n36-tribuna_ARomero.pdf;36;Tribuna;https://www.tremedica.org/wp-content/uploads/n36-tribuna_ARomero.pdf;2012
Bertha M. Gutiérrez Rodilla;El Plumero. Los inicios de la lexicografía médico-legal en lengua española: el diccionario de José Vázquez de Quevedo;n36-plumero_BMGutierrezRodilla.pdf;36;Reseñas;https://www.tremedica.org/wp-content/uploads/n36-plumero_BMGutierrezRodilla.pdf;2012
Bogumila Michalewicz;Una visión actualizada de la interpretación médica en España: <em>La interpretación en el ámbito de la medicina</em>;n36-plumero_BMichalewicz.pdf;36;Reseñas;https://www.tremedica.org/wp-content/uploads/n36-plumero_BMichalewicz.pdf;2012
Cristina Márquez Arroyo|Alberto Gómez Font|Antonio Calvo Roy|Berna Wang|Héctor Quiñones|José Martínez de Sousa|Lucía Rodríguez Corral|María Barbero|Xosé Castro Roig|César Espinel del Castillo;Federico Romero Portilla. Traductor, revisor y corrector;n36-semblanzas_CMAyCols.pdf;36;Semblanzas;https://www.tremedica.org/wp-content/uploads/n36-semblanzas_CMAyCols.pdf;2012
Elliott B. Urdang;<em>The bureaucratic, regulatory and legal adventures of a non-legal Spanish-to-English medical translator: challenges and resources</em>;n36-cartas_EUrdang.pdf;36;Cartas a Panace@;https://www.tremedica.org/wp-content/uploads/n36-cartas_EUrdang.pdf;2012
Ellison Moorehead;<em>Is That a Fish in Your Ear?</em>;n36-plumero_EMoorehead.pdf;36;Reseñas;https://www.tremedica.org/wp-content/uploads/n36-plumero_EMoorehead.pdf;2012
Francisco Cortés Gabaudan;<em>Cáncer</em>: la metáfora del cangrejo y sus calcos latino y árabe;n36-entremes_FCortesGabaudan1.pdf;36;Entremeses;https://www.tremedica.org/wp-content/uploads/n36-entremes_FCortesGabaudan1.pdf;2012
Francisco Cortés Gabaudan;<em>Metástasis</em>: de Hipócrates a Virchow;n36-entremes_FCortesGabaudan2.pdf;36;Entremeses;https://www.tremedica.org/wp-content/uploads/n36-entremes_FCortesGabaudan2.pdf;2012
Gemma Sanza Porcar;Dichos para traductores (#dichosparatraductores);n36-entremes_GSanzaPorcar.pdf;36;Entremeses;https://www.tremedica.org/wp-content/uploads/n36-entremes_GSanzaPorcar.pdf;2012
Gustavo A. Silva;Nacho;n36-lapiz_GASilva.pdf;36;El lápiz de Esculapio;https://www.tremedica.org/wp-content/uploads/n36-lapiz_GASilva.pdf;2012
Helen Gilboy;La literalidad: una virtud en la traducción de patentes;n36-tradyterm_HGilboy.pdf;36;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n36-tradyterm_HGilboy.pdf;2012
Javier Badía;El BOE como chapuza legislativa, o un soporte que lo aguanta todo;n36-entremes_JBadia.pdf;36;Entremeses;https://www.tremedica.org/wp-content/uploads/n36-entremes_JBadia.pdf;2012
José Antonio de la Riva Fort;La relación médico-paciente desde un punto de vista jurídico;n36-plumero_JARivaFort.pdf;36;Reseñas;https://www.tremedica.org/wp-content/uploads/n36-plumero_JARivaFort.pdf;2012
Juan Manuel Martín Arias;Glosario crítico EN-ES de términos que figuran en la <em>Health Insurance Portability and Accountability Act</em> (HIPAA), en la <em>Patient Protection and Affordable Care Act</em> (PPACA) y en la legislación conexa en materia sanitaria de los Estados Unidos;n36-tradyterm_JMMartinArias.pdf;36;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n36-tradyterm_JMMartinArias.pdf;2012
Juan Manuel Martín Arias;Axiomas, postulados, leyes y reglas sobre las traducciones y los traductores;n36-TyT_JMMartinArias.pdf;36;Traduttore, riditore;https://www.tremedica.org/wp-content/uploads/n36-TyT_JMMartinArias.pdf;2012
Juan Valentín Fernández de la Gala;Nuestro ilustrador: Vicente Verdú;n36-ilustrador_JVFernandezDeLaGala.pdf;36;Nuestr@ ilustrador@;https://www.tremedica.org/wp-content/uploads/n36-ilustrador_JVFernandezDeLaGala.pdf;2012
